
//    kk  ""tt""  "";;    """"JJ;;kkJJ  JJtt""    ""tt""  ;;tt""""tt    ""tt""   
//   JJ  kk""tt;;JJ      ttkk    ""tt    ;;;;ttJJ;;  ""ttkk;;"";;;;ttkk;;  ;;kk  
//  "";;  ""  kk  kk  tt  ttww    ZZ;;  ww    RR  ;;JJ  JJJJ  tt    RR  ;;JJ  JJ 
//  JJ      """";;""  kk  ttkk  ;;kk    ZZ    ww  ;;""  kk""  ww    kk;;kk""  JJ 
//  kk      JJ  kk    ww  ttkk  JJJJ  ;;ww  ""JJ  ;;tt""RR    ZZ  ;;ZZJJ      kk 
//  kk  ;;  "";;JJ        JJtt  JJJJ  ""kk  JJ""  ww""""ww    ww  ""JJ  ZZ    kk 
//  JJ  JJ  ;;JJ""  "";;  ww;;  kkJJ  JJ""  kk;;  ww  ;;ww  ""JJ  ww;;  ww  ;;tt 
//;;""  RR    RR    ww""  kk""  ;;tt  ww    kkkk      kktt  JJ;;  ZZ;;  ;;  tt   
//  JJkkttkkkk;;kkkk;;JJkktt""kkJJJJkkttJJkk;;  kkkkJJ  ttkkttJJkk;;ttkkJJkkJJ   
//| I | - | L | U | N | A | A | T | H | E | N | A | P | R | O | J | E | C | T |  
//------------------------------------------------------------------------------
// iLAthena 스킬 트리 데이터베이스 <http://www.i-luna.com>
// 한글화 by 아이루나 iLAthena Project
//------------------------------------------------------------------------------
// 버전 2009-07-23.00
//------------------------------------------------------------------------------
// 한글화 by 악승
// 3차직업도움 by Secret[秘密]
// 3차직업 by 사이버짱
// 로얄가드, 제네릭, 소서러 미구현
//------------------------------------------------------------------------------

//직업NO,스킬코드,최대 레벨,선수 스킬-ID-1,선수스킬-ID-1-Lv,선수 스킬-ID-2,선수스킬-ID-2-Lv,선수스킬-ID-3,선수스킬-ID-3-Lv,선수스킬-ID-4,선수스킬-ID-4-Lv,선수스킬-ID-5,선수스킬-ID-5-Lv
//직업스킬이름#스킬이름#

//Novice
4064,101,3,99,2,0,0,0,0,0,0,0,0 //BS_AXE#도끼_제작#
4064,102,3,103,1,0,0,0,0,0,0,0,0 //BS_MACE#메이스_제작#
4064,103,3,98,1,0,0,0,0,0,0,0,0 //BS_KNUCKLE#너클_제작#
4064,104,3,98,2,0,0,0,0,0,0,0,0 //BS_SPEAR#창_제작#
4064,105,1,0,0,0,0,0,0,0,0,0,0 //BS_HILTBINDING#힐트_바인딩#
4064,106,1,95,1,105,1,0,0,0,0,0,0 //BS_FINDINGORE#광석발견#
4064,107,10,105,1,0,0,0,0,0,0,0,0 //BS_WEAPONRESEARCH#무기연구#
4064,108,1,107,1,0,0,0,0,0,0,0,0 //BS_REPAIRWEAPON#무기_수리#
4064,109,5,0,0,0,0,0,0,0,0,0,0 //BS_SKINTEMPER#스킨_템퍼링#
4064,110,5,0,0,0,0,0,0,0,0,0,0 //BS_HAMMERFALL#해머폴#
4064,111,5,110,2,0,0,0,0,0,0,0,0 //BS_ADRENALINE#아드레날린_러쉬#
4064,112,5,107,2,111,2,0,0,0,0,0,0 //BS_WEAPONPERFECT#웨폰_퍼펙션#
4064,113,5,111,3,0,0,0,0,0,0,0,0 //BS_OVERTHRUST#오버_트러스트#
4064,114,5,112,3,113,2,0,0,0,0,0,0 //BS_MAXIMIZE#맥시마이즈_파워#
4064,1012,1,0,0,0,0,0,0,0,0,0,0 //BS_UNFAIRLYTRICK#수상쩍은_상술#
4064,1013,1,0,0,0,0,0,0,0,0,0,0 //BS_GREED#탐욕#
4064,384,10,109,3,105,1,107,5,113,3,0,0 //WS_MELTDOWN#멜트다운#
4064,387,1,39,5,153,1,154,1,105,1,0,0 //WS_CARTBOOST#카트_부스트#
4064,477,10,107,10,0,0,0,0,0,0,0,0 //WS_WEAPONREFINE#무기제련#
4064,485,10,42,10,110,5,387,1,0,0,0,0 //WS_CARTTERMINATION#카트_터미네이션#
4064,486,5,113,5,0,0,0,0,0,0,0,0 //WS_OVERTHRUSTMAX#오버트러스트_맥스#
4064,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#아가야_이리오렴#
4064,459,1,111,5,0,0,0,0,0,0,0,0	//BS_ADRENALINE2#풀_아드레날린_러쉬#
4064,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4064,2255,5,0,0,0,0,0,0,0,0,0,0 //NC_MADOLICENCE##
4064,2256,5,2255,1,0,0,0,0,0,0,0,0 //NC_BOOSTKNUCKLE##
4064,2257,3,2256,2,0,0,0,0,0,0,0,0 //NC_PILEBUNKER##
4064,2258,3,2256,2,0,0,0,0,0,0,0,0 //NC_VULCANARM##
4064,2259,3,2258,3,0,0,0,0,0,0,0,0 //NC_FLAMELAUNCHER##
4064,2260,3,2258,3,0,0,0,0,0,0,0,0 //NC_COLDSLOWER##
4064,2261,3,2259,2,2260,2,0,0,0,0,0,0 //NC_ARMSCANNON##
4064,2262,3,2255,1,0,0,0,0,0,0,0,0 //NC_ACCELERATION##
4064,2263,1,2262,1,0,0,0,0,0,0,0,0 //NC_HOVERING##
4064,2264,1,2263,1,0,0,0,0,0,0,0,0 //NC_F_SIDESLIDE##
4064,2265,1,2263,1,0,0,0,0,0,0,0,0 //NC_B_SIDESLIDE##
4064,2266,4,2255,4,0,0,0,0,0,0,0,0 //NC_MAINFRAME##
4064,2267,3,2266,2,0,0,0,0,0,0,0,0 //NC_SELFDESTRUCTION##
4064,2268,4,2266,2,0,0,0,0,0,0,0,0 //NC_SHAPESHIFT##
4064,2269,1,2267,2,0,0,0,0,0,0,0,0 //NC_EMERGENCYCOOL##
4064,2270,1,2268,2,0,0,0,0,0,0,0,0 //NC_INFRAREDSCAN##
4064,2271,3,2270,1,0,0,0,0,0,0,0,0 //NC_ANALYZE##
4064,2272,3,2269,1,0,0,0,0,0,0,0,0 //NC_MAGNETICFIELD##
4064,2273,3,2272,2,0,0,0,0,0,0,0,0 //NC_NEUTRALBARRIER##
4064,2274,3,2271,3,2273,2,0,0,0,0,0,0 //NC_STEALTHFIELD##
4064,2275,5,2255,1,0,0,0,0,0,0,0,0 //NC_REPAIR##
4064,2276,10,0,0,0,0,0,0,0,0,0,0 //NC_TRAININGAXE##
4064,2277,5,0,0,0,0,0,0,0,0,0,0 //NC_RESEARCHFE##
4064,2278,5,2276,1,0,0,0,0,0,0,0,0 //NC_AXEBOOMERANG##
4064,2279,5,2278,3,0,0,0,0,0,0,0,0 //NC_POWERSWING##
4064,2280,5,2276,1,0,0,0,0,0,0,0,0 //NC_AXETORNADO##
4064,2281,5,2277,2,0,0,0,0,0,0,0,0 //NC_SILVERSNIPER##
4064,2282,5,2277,2,0,0,0,0,0,0,0,0 //NC_MAGICDECOY##
4064,2283,1,2281,1,0,0,0,0,0,0,0,0 //NC_DISJOINT##
//Guillotine Cross (Trans 2nd to 3rd)
4065,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4065,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4065,48,10,0,0,0,0,0,0,0,0,0,0 //TF_DOUBLE#더블_어택#
4065,49,10,0,0,0,0,0,0,0,0,0,0 //TF_MISS#회피율_증가#
4065,50,10,0,0,0,0,0,0,0,0,0,0 //TF_STEAL#스틸#
4065,51,10,50,5,0,0,0,0,0,0,0,0 //TF_HIDING#하이딩#
4065,52,10,0,0,0,0,0,0,0,0,0,0 //TF_POISON#인베넘#
4065,53,1,52,3,0,0,0,0,0,0,0,0 //TF_DETOXIFY#해독#
4065,149,1,0,0,0,0,0,0,0,0,0,0 //TF_SPRINKLESAND#모래_뿌리기#
4065,150,1,0,0,0,0,0,0,0,0,0,0 //TF_BACKSLIDING#백_슬라이딩#
4065,151,1,0,0,0,0,0,0,0,0,0,0 //TF_PICKSTONE#돌_줍기#
4065,152,1,0,0,0,0,0,0,0,0,0,0 //TF_THROWSTONE#돌_던지기#
4065,132,5,0,0,0,0,0,0,0,0,0,0 //AS_RIGHT#오른손_수련#
4065,133,5,132,2,0,0,0,0,0,0,0,0 //AS_LEFT#왼손_수련#
4065,134,10,0,0,0,0,0,0,0,0,0,0 //AS_KATAR#카타르_수련#
4065,135,10,51,2,0,0,0,0,0,0,0,0 //AS_CLOAKING#클로킹#
4065,136,10,134,4,0,0,0,0,0,0,0,0 //AS_SONICBLOW#소닉_블로우#
4065,137,5,135,2,136,5,0,0,0,0,0,0 //AS_GRIMTOOTH#그림투스#
4065,138,10,52,1,0,0,0,0,0,0,0,0 //AS_ENCHANTPOISON#인찬트_포이즌#
4065,139,10,138,3,0,0,0,0,0,0,0,0 //AS_POISONREACT#포이즌_리액트#
4065,140,10,138,5,0,0,0,0,0,0,0,0 //AS_VENOMDUST#베넘_더스트#
4065,141,10,139,5,140,5,0,0,0,0,0,0 //AS_SPLASHER#베넘_스플래셔#
4065,1003,1,0,0,0,0,0,0,0,0,0,0 //AS_SONICACCEL#소닉_액셀레이션#
4065,1004,1,0,0,0,0,0,0,0,0,0,0 //AS_VENOMKNIFE#베넘_나이프#
4065,376,5,48,5,134,7,0,0,0,0,0,0 //ASC_KATAR#어드밴스드_카타르_연구#
4065,378,5,407,1,0,0,0,0,0,0,0,0 //ASC_EDP#치명적인_독_부여#
4065,379,10,48,5,135,3,138,6,52,5,0,0 //ASC_BREAKER#기공포#
4065,406,10,132,3,134,5,136,5,379,1,0,0 //ASC_METEORASSAULT#메테오_어절트#
4065,407,1,52,10,53,1,138,5,0,0,0,0 //ASC_CDP#치명적인_독_생산#
4065,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#아가야_이리오렴#
4065,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4065,2021,5,138,3,0,0,0,0,0,0,0,0 //GC_VENOMIMPRESS#쥬덱스#
4065,2022,5,136,10,0,0,0,0,0,0,0,0 //GC_CROSSIMPACT#안실라#
4065,2023,5,2022,3,0,0,0,0,0,0,0,0 //GC_DARKILLUSION#아도라무스#
4065,2024,10,0,0,0,0,0,0,0,0,0,0 //GC_RESEARCHNEWPOISON#크레멘티아#
4065,2025,1,2024,1,0,0,0,0,0,0,0,0 //GC_CREATENEWPOISON#칸토캔디두스#
4065,2026,1,2024,5,0,0,0,0,0,0,0,0 //GC_ANTIDOTE#콜루세오힐#
4065,2027,5,2025,1,0,0,0,0,0,0,0,0 //GC_POISONINGWEAPON#에피클레시스#
4065,2028,5,133,5,0,0,0,0,0,0,0,0 //GC_WEAPONBLOCKING#프라에파티오#
4065,2029,5,2028,1,0,0,0,0,0,0,0,0 //GC_COUNTERSLASH#오라티오#
4065,2030,5,2028,1,0,0,0,0,0,0,0,0 //GC_WEAPONCRUSH#라우다아그누스#
4065,2031,5,2027,3,2028,1,0,0,0,0,0,0 //GC_VENOMPRESSURE#라우다라무스#
4065,2032,5,2027,5,2031,5,0,0,0,0,0,0 //GC_POISONSMOKE#에우카리스티카#
4065,2033,5,135,3,0,0,0,0,0,0,0,0 //GC_CLOAKINGEXCEED#레노바티오#
4065,2034,1,2023,5,2033,5,0,0,0,0,0,0 //GC_PHANTOMMENACE#하이네스_힐#
4065,2035,5,2034,1,0,0,0,0,0,0,0,0 //GC_HALLUCINATIONWALK#클리어런스#
4065,2036,5,136,10,0,0,0,0,0,0,0,0 //GC_ROLLINGCUTTER#엑스피아티오#
4065,2037,5,2036,1,0,0,0,0,0,0,0,0 //GC_CROSSRIPPERSLASHER#듀플레_라이트#
//Royal Guard (Base 2nd to 3rd)
4066,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4066,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4066,2,10,0,0,0,0,0,0,0,0,0,0 //SM_SWORD#한손검_수련#
4066,3,10,2,1,0,0,0,0,0,0,0,0 //SM_TWOHAND#양손검_수련#
4066,4,10,0,0,0,0,0,0,0,0,0,0 //SM_RECOVERY#HP회복력_향상#
4066,5,10,0,0,0,0,0,0,0,0,0,0 //SM_BASH#배쉬#
4066,6,10,0,0,0,0,0,0,0,0,0,0 //SM_PROVOKE#프로보크#
4066,7,10,5,5,0,0,0,0,0,0,0,0 //SM_MAGNUM#매그넘_브레이크#
4066,8,10,6,5,0,0,0,0,0,0,0,0 //SM_ENDURE#인듀어#
4066,144,1,0,0,0,0,0,0,0,0,0,0 //SM_MOVINGRECOVERY#이동시_HP_회복#
4066,145,1,0,0,0,0,0,0,0,0,0,0 //SM_FATALBLOW#급소치기#
4066,146,1,0,0,0,0,0,0,0,0,0,0 //SM_AUTOBERSERK#오토_버서크#
4066,63,1,8,1,0,0,0,0,0,0,0,0 //KN_RIDING#라이딩#
4066,64,5,63,1,0,0,0,0,0,0,0,0 //KN_CAVALIERMASTERY#기병_수련#
4066,55,10,0,0,0,0,0,0,0,0,0,0 //KN_SPEARMASTERY#창_수련#
4066,35,1,248,5,0,0,0,0,0,0,0,0 //AL_CURE#큐어#
4066,22,10,35,1,0,0,0,0,0,0,0,0 //AL_DP#디바인_프로텍션#
4066,23,10,22,3,0,0,0,0,0,0,0,0 //AL_DEMONBANE#데몬베인#
4066,28,10,23,5,248,10,0,0,0,0,0,0 //AL_HEAL#힐#
4066,248,10,0,0,0,0,0,0,0,0,0,0 //CR_TRUST#믿음#
4066,249,10,0,0,0,0,0,0,0,0,0,0 //CR_AUTOGUARD#오토_가드#
4066,250,5,249,5,0,0,0,0,0,0,0,0 //CR_SHIELDCHARGE#쉴드_챠지#
4066,251,5,250,3,0,0,0,0,0,0,0,0 //CR_SHIELDBOOMERANG#쉴드_부메랑#
4066,252,10,251,3,0,0,0,0,0,0,0,0 //CR_REFLECTSHIELD#리플렉트_쉴드#
4066,253,10,248,7,0,0,0,0,0,0,0,0 //CR_HOLYCROSS#홀리_크로스#
4066,254,10,253,6,248,10,0,0,0,0,0,0 //CR_GRANDCROSS#그랜드_크로스#
4066,255,5,252,5,254,4,0,0,0,0,0,0 //CR_DEVOTION#헌신#
4066,256,5,22,5,28,5,0,0,0,0,0,0 //CR_PROVIDENCE#신의_뜻#
4066,257,5,251,1,0,0,0,0,0,0,0,0 //CR_DEFENDER#디펜더#
4066,258,10,55,10,0,0,0,0,0,0,0,0 //CR_SPEARQUICKEN#스피어_퀴큰#
4066,1002,1,0,0,0,0,0,0,0,0,0,0 //CR_SHRINK#슈링크#
4066,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#아가야_이리오렴#
4066,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4066,2307,5,2312,1,0,0,0,0,0,0,0,0 //LG_CANNONSPEAR##
4066,2308,10,55,1,0,0,0,0,0,0,0,0 //LG_BANISHINGPOINT##
4066,2309,3,0,0,0,0,0,0,0,0,0,0 //LG_TRAMPLE##
4066,2310,5,250,3,0,0,0,0,0,0,0,0 //LG_SHIELDPRESS##
4066,2311,5,252,5,0,0,0,0,0,0,0,0 //LG_REFLECTDAMAGE##
4066,2312,5,2308,5,0,0,0,0,0,0,0,0 //LG_PINPOINTATTACK##
4066,2313,5,0,0,0,0,0,0,0,0,0,0 //LG_FORCEOFVANGUARD##
4066,2314,1,2313,1,0,0,0,0,0,0,0,0 //LG_RAGEBURST##
4066,2315,3,2310,3,2323,2,0,0,0,0,0,0 //LG_SHIELDSPELL##
4066,2316,5,2308,3,0,0,0,0,0,0,0,0 //LG_EXEEDBREAK##
4066,2317,5,2312,1,2320,3,0,0,0,0,0,0 //LG_OVERBRAND##
4066,2318,5,2309,3,0,0,0,0,0,0,0,0 //LG_PRESTIGE##
4066,2319,5,2312,3,2314,1,0,0,0,0,0,0 //LG_BANDING##
4066,2320,5,55,1,0,0,0,0,0,0,0,0 //LG_MOONSLASHER##
4066,2321,5,254,5,0,0,0,0,0,0,0,0 //LG_RAYOFGENESIS##
4066,2322,5,248,3,0,0,0,0,0,0,0,0 //LG_PIETY##
4066,2323,5,2311,3,0,0,0,0,0,0,0,0 //LG_EARTHDRIVE##
4066,2324,5,2318,3,2319,3,0,0,0,0,0,0 //LG_HESPERUSLIT##
4066,2325,5,2315,3,2321,4,2322,5,0,0,0,0 //LG_INSPIRATION##
//Sorcerer (Base 2nd to 3rd)
4067,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4067,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4067,9,10,0,0,0,0,0,0,0,0,0,0 //MG_SRECOVERY#SP회복력_향상#
4067,10,1,0,0,0,0,0,0,0,0,0,0 //MG_SIGHT#사이트#
4067,11,10,0,0,0,0,0,0,0,0,0,0 //MG_NAPALMBEAT#네이팜_비트#
4067,12,10,11,7,13,5,0,0,0,0,0,0 //MG_SAFETYWALL#세이프티_월#
4067,13,10,11,4,0,0,0,0,0,0,0,0 //MG_SOULSTRIKE#소울_스트라이크#
4067,14,10,0,0,0,0,0,0,0,0,0,0 //MG_COLDBOLT#콜드볼트#
4067,15,10,14,5,0,0,0,0,0,0,0,0 //MG_FROSTDIVER#프로스트_다이버#
4067,16,10,0,0,0,0,0,0,0,0,0,0 //MG_STONECURSE#스톤_커스#
4067,17,10,19,4,0,0,0,0,0,0,0,0 //MG_FIREBALL#화이어_볼#
4067,18,10,17,5,10,1,0,0,0,0,0,0 //MG_FIREWALL#화이어_월#
4067,19,10,0,0,0,0,0,0,0,0,0,0 //MG_FIREBOLT#화이어_볼트#
4067,20,10,0,0,0,0,0,0,0,0,0,0 //MG_LIGHTNINGBOLT#라이트닝_볼트#
4067,21,10,20,4,0,0,0,0,0,0,0,0 //MG_THUNDERSTORM#선더스톰#
4067,157,1,0,0,0,0,0,0,0,0,0,0 //MG_ENERGYCOAT#에너지_코트#
4067,93,1,0,0,0,0,0,0,0,0,0,0 //WZ_ESTIMATION#몬스터_정보#
4067,90,5,283,1,0,0,0,0,0,0,0,0 //WZ_EARTHSPIKE#어스_스파이크#
4067,91,5,90,1,0,0,0,0,0,0,0,0 //WZ_HEAVENDRIVE#헤븐즈_드라이브#
4067,274,10,0,0,0,0,0,0,0,0,0,0 //SA_ADVANCEDBOOK#어드밴스드_북#
4067,275,5,274,2,0,0,0,0,0,0,0,0 //SA_CASTCANCEL#캐스트_캔슬#
4067,276,5,274,4,0,0,0,0,0,0,0,0 //SA_MAGICROD#매직_로드#
4067,277,5,276,1,0,0,0,0,0,0,0,0 //SA_SPELLBREAKER#스펠_브레이커#
4067,278,10,275,1,0,0,0,0,0,0,0,0 //SA_FREECAST#프리_캐스트#
4067,279,10,278,4,0,0,0,0,0,0,0,0 //SA_AUTOSPELL#오토_스펠#
4067,280,5,19,1,274,5,0,0,0,0,0,0 //SA_FLAMELAUNCHER#프레임_런쳐#
4067,281,5,14,1,274,5,0,0,0,0,0,0 //SA_FROSTWEAPON#프로스트_웨폰#
4067,282,5,20,1,274,5,0,0,0,0,0,0 //SA_LIGHTNINGLOADER#라이트닝_로더#
4067,283,5,16,1,274,5,0,0,0,0,0,0 //SA_SEISMICWEAPON#사이즈믹_웨폰#
4067,284,5,274,9,0,0,0,0,0,0,0,0 //SA_DRAGONOLOGY#드래고놀로지#
4067,285,5,280,2,0,0,0,0,0,0,0,0 //SA_VOLCANO#볼케이노#
4067,286,5,281,2,0,0,0,0,0,0,0,0 //SA_DELUGE#델류즈#
4067,287,5,282,2,0,0,0,0,0,0,0,0 //SA_VIOLENTGALE#바이어런스_게일#
4067,288,5,285,3,286,3,287,3,0,0,0,0 //SA_LANDPROTECTOR#랜드_프로텍터#
4067,289,5,277,3,0,0,0,0,0,0,0,0 //SA_DISPELL#디스펠#
4067,290,10,279,5,289,1,288,1,0,0,0,0 //SA_ABRACADABRA#아브라카다브라#
4067,1007,1,0,0,0,0,0,0,0,0,0,0 //SA_CREATECON#엘레멘탈_컨버터_제조#
4067,1008,1,0,0,0,0,0,0,0,0,0,0 //SA_ELEMENTWATER#엘레멘탈_체인지_(수)#
4067,1017,1,0,0,0,0,0,0,0,0,0,0 //SA_ELEMENTGROUND#엘레멘탈_체인지_(지)#
4067,1018,1,0,0,0,0,0,0,0,0,0,0 //SA_ELEMENTFIRE#엘레멘탈_체인지_(화)#
4067,1019,1,0,0,0,0,0,0,0,0,0,0 //SA_ELEMENTWIND#엘레멘탈_체인지_(풍)#
4067,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#아가야_이리오렴#
4067,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4067,2443,5,285,1,0,0,0,0,0,0,0,0 //SO_FIREWALK##
4067,2444,5,287,1,0,0,0,0,0,0,0,0 //SO_ELECTRICWALK##
4067,2445,5,279,4,0,0,0,0,0,0,0,0 //SO_SPELLFIST##
4067,2446,5,90,5,0,0,0,0,0,0,0,0 //SO_EARTHGRAVE##
4067,2447,5,286,3,0,0,0,0,0,0,0,0 //SO_DIAMONDDUST##
4067,2448,5,2450,2,0,0,0,0,0,0,0,0 //SO_POISON_BUSTER##
4067,2449,5,289,2,0,0,0,0,0,0,0,0 //SO_PSYCHIC_WAVE##
4067,2450,5,91,5,0,0,0,0,0,0,0,0 //SO_CLOUD_KILL##
4067,2451,5,280,1,281,1,282,1,283,1,0,0 //SO_STRIKING##
4067,2452,5,285,1,287,1,0,0,0,0,0,0 //SO_WARMER##
4067,2453,5,288,2,0,0,0,0,0,0,0,0 //SO_VACUUM_EXTREME##
4067,2454,5,283,1,287,4,0,0,0,0,0,0 //SO_VARETYR_SPEAR##
4067,2455,5,2452,2,0,0,0,0,0,0,0,0 //SO_ARRULLO##
4067,2456,4,2462,1,0,0,0,0,0,0,0,0 //SO_EL_CONTROL##
4067,2457,3,2452,3,2456,1,0,0,0,0,0,0 //SO_SUMMON_AGNI##
4067,2458,3,2447,3,2456,1,0,0,0,0,0,0 //SO_SUMMON_AQUA##
4067,2459,3,2454,3,2456,1,0,0,0,0,0,0 //SO_SUMMON_VENTUS##
4067,2460,3,2446,3,2456,1,0,0,0,0,0,0 //SO_SUMMON_TERA##
4067,2461,1,2456,3,0,0,0,0,0,0,0,0 //SO_EL_ACTION##
4067,2462,2,280,1,281,1,282,1,283,1,0,0 //SO_EL_ANALYSIS##
4067,2463,5,2456,3,0,0,0,0,0,0,0,0 //SO_EL_SYMPATHY##
4067,2464,1,2463,1,0,0,0,0,0,0,0,0 //SO_EL_CURE##
4067,2465,3,2457,3,0,0,0,0,0,0,0,0 //SO_FIRE_INSIGNIA##
4067,2466,3,2458,3,0,0,0,0,0,0,0,0 //SO_WATER_INSIGNIA##
4067,2467,3,2459,3,0,0,0,0,0,0,0,0 //SO_WIND_INSIGNIA##
4067,2468,3,2460,3,0,0,0,0,0,0,0,0 //SO_EARTH_INSIGNIA##
//Minstrel (Base 2nd to 3rd)
4068,1,9,0,0,0,0,0,0,0,0,0,0 //NV_BASIC#기본기능#
4068,142,1,0,0,0,0,0,0,0,0,0,0 //NV_FIRSTAID#응급_치료#
4068,43,10,0,0,0,0,0,0,0,0,0,0 //AC_OWL#올빼미의_눈#
4068,44,10,43,3,0,0,0,0,0,0,0,0 //AC_VULTURE#독수리의_눈#
4068,45,10,44,1,0,0,0,0,0,0,0,0 //AC_CONCENTRATION#집중력_향상#
4068,46,10,0,0,0,0,0,0,0,0,0,0 //AC_DOUBLE#더블_스트레이핑#
4068,47,10,46,5,0,0,0,0,0,0,0,0 //AC_SHOWER#애로우_샤워#
4068,147,1,0,0,0,0,0,0,0,0,0,0 //AC_MAKINGARROW#화살_만들기#
4068,148,1,0,0,0,0,0,0,0,0,0,0 //AC_CHARGEARROW#챠지_애로우#
4068,315,10,0,0,0,0,0,0,0,0,0,0 //BA_MUSICALLESSON#악기다루기#
4068,316,5,315,3,0,0,0,0,0,0,0,0 //BA_MUSICALSTRIKE#뮤지컬_스트라이크#
4068,317,5,315,1,304,1,0,0,0,0,0,0 //BA_DISSONANCE#불협화음#
4068,318,5,305,1,0,0,0,0,0,0,0,0 //BA_FROSTJOKE#썰렁한_농담#
4068,319,10,317,3,0,0,0,0,0,0,0,0 //BA_WHISTLE#휘파람#
4068,320,10,317,3,0,0,0,0,0,0,0,0 //BA_ASSASSINCROSS#석양의_어세신_크로스#
4068,321,10,317,3,0,0,0,0,0,0,0,0 //BA_POEMBRAGI#브라기의_시#
4068,322,10,317,3,0,0,0,0,0,0,0,0 //BA_APPLEIDUN#이둔의_사과#
4068,304,1,0,0,0,0,0,0,0,0,0,0 //BD_ADAPTATION#임기응변#
4068,305,1,304,1,0,0,0,0,0,0,0,0 //BD_ENCORE#앵콜#
4068,306,1,319,10,0,0,0,0,0,0,0,0 //BD_LULLABY#자장가#
4068,307,5,313,3,0,0,0,0,0,0,0,0 //BD_RICHMANKIM#김서방_돈벌었네#
4068,308,1,311,1,0,0,0,0,0,0,0,0 //BD_ETERNALCHAOS#영원의_혼돈#
4068,309,5,322,10,0,0,0,0,0,0,0,0 //BD_DRUMBATTLEFIELD#전장의_북소리#
4068,310,5,309,3,0,0,0,0,0,0,0,0 //BD_RINGNIBELUNGEN#니벨룽겐의_반지#
4068,311,1,320,10,0,0,0,0,0,0,0,0 //BD_ROKISWEIL#울부짖는_로키#
4068,312,1,306,1,0,0,0,0,0,0,0,0 //BD_INTOABYSS#심연속으로#
4068,313,5,321,10,0,0,0,0,0,0,0,0 //BD_SIEGFRIED#불사신_지크프리드#
4068,1010,1,0,0,0,0,0,0,0,0,0,0 //BA_PANGVOICE#팽_보이스#
4068,410,1,0,0,0,0,0,0,0,0,0,0 //WE_CALLBABY#아가야_이리오렴#
4068,681,1,0,0,0,0,0,0,0,0,0,0 //ALL_INCCARRY#소지량_증가_R#
4068,2381,5,2422,1,0,0,0,0,0,0,0,0 //MI_RUSH_WINDMILL##
4068,2382,5,2422,1,0,0,0,0,0,0,0,0 //MI_ECHOSONG##
4068,2383,5,2422,1,0,0,0,0,0,0,0,0 //MI_HARMONIZE##
4068,2412,10,0,0,0,0,0,0,0,0,0,0 //WM_LESSON##
4068,2413,5,2417,1,0,0,0,0,0,0,0,0 //WM_METALICSOUND##
4068,2414,5,317,5,0,0,0,0,0,0,0,0 //WM_REVERBERATION##
4068,2417,1,2414,1,0,0,0,0,0,0,0,0 //WM_DOMINION_IMPULSE##
4068,2418,5,316,5,0,0,0,0,0,0,0,0 //WM_SEVERE_RAINSTORM##
4068,2419,5,2412,1,0,0,0,0,0,0,0,0 //WM_POEMOFNETHERWORLD##
4068,2420,5,2419,3,0,0,0,0,0,0,0,0 //WM_VOICEOFSIREN##
4068,2421,5,2423,3,0,0,0,0,0,0,0,0 //WM_DEADHILLHERE##
4068,2422,5,2412,1,0,0,0,0,0,0,0,0 //WM_LULLABY_DEEPSLEEP##
4068,2423,5,2412,1,0,0,0,0,0,0,0,0 //WM_SIRCLEOFNATURE##
4068,2424,5,2419,1,0,0,0,0,0,0,0,0 //WM_RANDOMIZESPELL##
4068,2425,5,2424,1,0,0,0,0,0,0,0,0 //WM_GLOOMYDAY##
4068,2426,5,2413,1,0,0,0,0,0,0,0,0 //WM_GREAT_ECHO##
4068,2427,5,2381,1,2382,1,2383,1,0,0,0,0 //WM_SONG_OF_MANA##
4068,2428,5,2381,1,2382,1,2383,1,0,0,0,0 //WM_DANCE_WITH_WUG##
4068,2429,5,2430,3,2432,3,0,0,0,0,0,0 //WM_SOUND_OF_DESTRUCTION##
4068,2430,5,2428,1,0,0,0,0,0,0,0,0 //WM_SATURDAY_NIGHT_FEVER##
4068,2431,5,2381,1,2382,1,2383,1,0,0,0,0 //WM_LERADS_DEW##
4068,2432,5,2427,1,0,0,0,0,0,0,0,0 //WM_MELODYOFSINK##
4068,2433,5,2431,1,0,0,0,0,0,0,0,0 //WM_BEYOND_OF_WARCRY##
